machine_id,machine_type,cycle_id,operating_hours,pressure_mean_bar,pressure_std_bar,flow_mean_lpm,oil_temp_mean_c,vibration_rms_mms,motor_power_kw,pump_speed_mean_rpm,cooling_efficiency_pct,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stability_flag
16,Excavator,90,592.9,196.16,4.38,8.02,52.01,2.53,15.75,1416.2,77.7,20,100,0,115,0
16,Excavator,91,689.1,192.22,6.97,7.99,52.92,2.52,17.24,1407.3,71.6,20,100,0,115,0
16,Excavator,92,603.9,187.77,5.72,7.95,49.32,2.77,17.51,1424.7,83.2,100,100,0,130,0
16,Excavator,93,494.6,203.17,6.1,8.57,50.03,2.04,16.74,1435.1,82.1,100,100,0,130,0
16,Excavator,94,740.0,190.94,5.86,7.7,55.65,2.55,16.97,1406.4,79.5,100,100,0,130,0
16,Excavator,95,303.7,205.48,3.4,8.84,50.64,1.05,14.41,1458.4,89.7,100,100,0,130,0
16,Excavator,96,761.7,191.05,5.36,7.93,52.85,2.36,17.4,1418.9,71.2,20,90,0,130,0
16,Excavator,97,703.0,185.16,5.72,7.82,50.67,3.06,16.22,1415.5,72.8,100,90,0,115,0
16,Excavator,98,749.2,196.03,5.57,7.89,51.24,2.24,17.41,1417.3,84.2,100,100,0,130,0
16,Excavator,99,423.1,191.35,4.14,8.17,48.89,1.98,16.88,1427.9,85.7,100,100,0,130,0
16,Excavator,100,371.2,205.9,4.01,8.19,51.81,1.75,14.55,1424.7,91.3,100,100,0,130,0
16,Excavator,101,638.0,193.79,4.98,8.46,49.64,2.68,15.82,1441.8,80.2,20,100,0,130,0
16,Excavator,102,569.1,198.52,5.98,7.7,46.61,1.81,16.11,1433.2,79.7,100,100,0,130,0
16,Excavator,103,578.4,199.77,4.48,8.03,48.71,1.95,15.6,1424.4,85.5,100,100,0,130,0
16,Excavator,104,792.8,190.29,6.31,7.62,53.77,2.67,16.24,1410.5,82.7,100,100,0,130,0
16,Excavator,105,640.5,196.18,6.05,7.7,50.97,2.52,17.66,1414.8,78.8,20,100,0,115,0
16,Excavator,106,482.9,196.43,5.06,8.15,48.92,1.42,16.73,1441.4,91.0,100,100,0,130,0
16,Excavator,107,535.0,193.11,4.94,8.52,51.83,2.14,17.01,1425.4,85.4,100,90,0,130,0
16,Excavator,108,396.1,196.6,5.95,8.18,47.71,1.74,17.08,1425.7,87.4,100,100,0,130,0
16,Excavator,109,431.8,194.68,5.12,7.89,48.83,1.91,17.76,1437.1,89.4,100,100,0,130,0
16,Excavator,110,408.8,196.58,5.83,8.04,50.09,2.29,15.88,1424.9,82.1,100,100,0,130,0
16,Excavator,111,782.7,188.96,6.15,8.11,55.45,2.67,17.89,1415.4,71.4,20,90,0,130,0
16,Excavator,112,730.7,192.28,5.77,7.64,52.74,3.05,14.77,1449.9,79.2,100,90,0,115,0
16,Excavator,113,638.6,195.79,5.03,8.07,53.9,2.45,15.02,1431.7,81.5,100,100,0,130,0
16,Excavator,114,555.4,193.36,5.26,8.19,49.4,2.42,16.96,1433.8,84.8,100,100,0,130,0
16,Excavator,115,729.4,189.31,6.64,7.79,54.63,2.14,16.98,1410.0,78.4,100,90,0,115,0
16,Excavator,116,819.5,182.74,6.6,7.41,57.45,2.95,17.45,1426.1,70.8,20,90,0,115,1
16,Excavator,117,866.5,188.65,6.65,7.88,48.59,2.95,16.94,1408.9,74.2,20,90,0,115,0
16,Excavator,118,676.7,190.97,5.61,8.64,54.94,2.27,14.56,1430.1,82.1,100,100,0,115,0
16,Excavator,119,844.8,183.57,6.54,7.61,52.17,2.35,16.28,1385.1,73.5,100,90,0,115,0
16,Excavator,120,666.8,187.3,6.04,7.73,51.71,2.86,16.79,1410.6,81.2,20,100,0,115,0
16,Excavator,121,650.1,184.67,7.2,8.12,54.63,2.81,18.11,1414.7,75.7,20,100,0,130,0
16,Excavator,122,893.9,192.81,7.22,8.5,53.05,3.21,17.38,1413.1,73.3,20,90,0,115,1
16,Excavator,123,606.6,198.19,6.28,7.76,50.9,1.72,16.3,1421.8,88.0,100,100,0,130,0
16,Excavator,124,617.5,188.79,6.01,7.6,53.6,2.35,16.55,1443.8,86.0,100,100,0,130,0
16,Excavator,125,565.6,195.76,7.22,8.18,52.32,2.32,15.96,1423.7,80.1,100,100,0,130,0
16,Excavator,126,704.8,192.44,6.67,8.15,50.34,2.22,18.25,1441.7,76.0,100,100,0,115,0
16,Excavator,127,727.0,186.14,4.97,7.58,55.13,2.64,16.61,1407.9,81.5,20,100,0,115,0
16,Excavator,128,806.7,186.86,6.74,7.78,53.54,2.7,18.54,1403.3,84.9,100,90,0,115,0
16,Excavator,129,664.7,188.92,6.68,7.47,50.37,2.64,16.73,1441.7,71.8,20,100,0,115,0
16,Excavator,130,531.6,198.99,5.83,7.92,50.55,2.73,16.32,1415.5,86.5,100,100,0,130,0
16,Excavator,131,960.8,185.68,6.25,7.52,56.76,2.59,17.56,1414.2,70.5,20,90,0,115,0
16,Excavator,132,624.4,191.7,4.52,8.25,50.89,2.53,16.88,1421.9,78.5,100,90,0,130,0
16,Excavator,133,1012.8,185.59,7.3,7.99,52.64,2.76,16.22,1393.6,72.3,20,90,0,115,0
16,Excavator,134,540.9,198.11,3.47,8.1,46.87,2.06,16.15,1412.6,83.8,100,100,0,130,0
16,Excavator,135,783.0,190.75,6.28,8.41,50.41,2.54,16.0,1413.2,79.8,100,100,0,130,0
16,Excavator,136,772.9,191.67,6.81,8.05,54.92,3.25,17.14,1410.2,73.4,20,90,0,115,0
16,Excavator,137,978.6,185.27,8.78,7.26,57.85,3.0,17.15,1418.2,66.9,20,90,0,115,0
16,Excavator,138,509.8,198.54,5.55,8.39,47.78,2.25,14.64,1430.8,84.1,100,100,0,115,0
16,Excavator,139,1049.4,180.82,7.69,7.92,54.12,2.37,17.1,1407.7,67.5,20,90,0,115,0
16,Excavator,140,792.0,189.14,6.59,8.45,48.58,2.94,17.78,1437.3,76.7,100,90,0,115,0
16,Excavator,141,836.2,189.82,6.97,7.8,54.66,3.13,17.17,1434.7,76.6,20,90,0,115,0
16,Excavator,142,788.2,185.43,7.0,8.25,57.74,3.0,16.79,1417.2,75.1,20,90,0,115,1
16,Excavator,143,454.8,198.51,4.72,7.63,51.42,2.04,13.95,1426.9,89.6,100,100,0,130,0
16,Excavator,144,789.9,184.19,4.68,7.65,53.39,2.61,16.74,1417.4,77.9,20,100,0,115,0
16,Excavator,145,626.1,194.31,6.64,7.36,51.14,2.29,16.95,1429.1,85.2,100,100,0,130,0
16,Excavator,146,688.2,188.17,6.82,7.82,51.52,2.29,18.0,1401.9,74.5,100,90,0,115,0
16,Excavator,147,918.1,184.47,8.19,7.65,55.59,2.95,14.58,1408.5,69.4,20,90,0,115,0
16,Excavator,148,812.3,185.91,6.42,7.82,53.38,2.76,18.31,1420.3,73.6,100,100,0,130,0
16,Excavator,149,516.4,193.62,5.48,8.26,50.69,2.78,17.15,1411.7,79.8,100,100,0,130,0
16,Excavator,150,504.8,202.61,4.37,8.79,50.63,2.08,16.21,1421.1,80.3,100,100,0,115,0
16,Excavator,151,593.2,196.21,4.54,7.88,49.04,2.38,15.76,1415.8,88.6,100,90,0,130,0
16,Excavator,152,601.1,190.66,5.52,8.28,53.32,2.49,17.71,1441.2,73.4,20,100,0,130,0
16,Excavator,153,924.4,189.09,7.22,7.9,56.32,2.96,17.56,1395.1,72.1,20,90,0,115,0
16,Excavator,154,598.9,191.85,5.84,8.1,56.27,2.25,15.02,1432.8,87.3,100,100,0,130,0
16,Excavator,155,1148.3,173.98,7.93,7.69,59.3,4.07,19.08,1426.3,62.4,20,90,0,115,1
16,Excavator,156,631.6,190.02,5.04,7.78,52.36,2.56,17.2,1420.8,70.4,100,100,0,130,0
16,Excavator,157,542.5,198.25,5.16,8.28,54.89,2.68,18.04,1446.6,87.9,100,100,0,130,0
16,Excavator,158,1165.8,191.13,6.74,7.3,57.36,2.91,17.69,1417.0,79.1,100,90,0,115,0
16,Excavator,159,711.8,188.88,4.94,7.91,51.5,3.15,18.62,1428.6,74.5,100,100,0,130,0
16,Excavator,160,820.3,187.34,6.73,7.69,57.4,3.2,18.67,1397.0,78.2,20,100,0,115,0
16,Excavator,161,1255.0,179.41,9.67,8.17,59.09,3.86,17.81,1420.8,63.4,20,90,0,100,1
16,Excavator,162,1250.9,186.38,7.91,7.07,56.05,3.91,19.75,1395.5,57.0,20,90,1,115,1
16,Excavator,163,1071.7,180.97,9.38,7.71,55.22,3.49,16.9,1406.8,70.4,20,90,0,115,0
16,Excavator,164,548.5,200.18,5.0,8.37,50.13,2.21,14.95,1421.7,80.5,100,100,0,130,0
16,Excavator,165,984.5,186.11,6.97,7.5,58.32,3.14,17.03,1401.3,71.2,20,90,0,115,1
16,Excavator,166,1318.9,176.73,9.5,7.29,60.62,4.65,20.18,1407.2,59.4,20,90,1,115,1
16,Excavator,167,1291.7,179.37,8.74,7.19,59.64,3.93,18.88,1392.4,61.1,20,90,1,100,1
16,Excavator,168,593.0,194.45,4.35,7.83,51.64,2.24,16.82,1413.7,82.8,100,100,0,115,0
16,Excavator,169,841.6,187.31,6.96,8.25,58.36,2.45,18.15,1405.1,70.2,20,90,0,115,0
16,Excavator,170,778.2,187.04,6.75,7.2,53.8,2.72,16.21,1402.5,66.0,100,90,0,115,0
16,Excavator,171,623.9,193.49,5.78,7.99,51.62,2.2,16.43,1445.6,76.9,20,100,0,115,0
16,Excavator,172,1113.5,186.26,7.81,6.93,59.24,3.45,18.06,1409.2,69.4,20,90,0,115,1
16,Excavator,173,755.9,194.03,6.9,8.08,54.18,2.38,17.36,1406.1,71.5,20,90,0,115,0
16,Excavator,174,822.0,193.35,5.87,7.67,56.77,2.36,17.16,1405.4,74.6,20,90,0,130,0
16,Excavator,175,604.1,189.12,6.6,7.35,52.08,2.68,15.23,1437.0,78.7,100,90,0,130,0
16,Excavator,176,966.2,180.85,6.99,7.56,56.54,2.76,16.94,1413.7,68.3,20,90,1,115,0
16,Excavator,177,671.0,190.52,6.92,7.6,55.32,2.47,16.36,1403.4,85.1,100,100,0,130,0
16,Excavator,178,918.6,182.75,8.48,7.87,55.61,3.77,16.62,1363.3,65.8,20,90,0,115,1
16,Excavator,179,665.3,200.37,4.43,8.37,52.51,2.32,15.2,1432.1,84.0,100,100,0,130,0
16,Excavator,180,1398.5,170.56,10.18,6.92,57.39,4.2,19.12,1414.8,57.4,20,80,1,100,1
16,Excavator,181,674.2,193.15,6.01,8.13,53.18,2.59,15.04,1414.1,81.7,100,100,0,130,0
16,Excavator,182,1020.9,182.89,8.37,7.32,56.06,2.85,16.62,1414.6,60.8,20,90,0,115,0
16,Excavator,183,729.2,189.47,6.06,7.77,54.78,1.98,16.24,1447.8,81.9,100,90,0,115,0
16,Excavator,184,622.3,194.63,5.16,8.61,48.83,2.43,17.95,1408.5,86.0,100,90,0,130,0
16,Excavator,185,742.1,195.81,5.89,7.77,54.8,2.8,18.07,1407.5,75.6,100,90,0,115,0
16,Excavator,186,608.9,195.69,4.64,8.46,50.85,2.42,14.74,1423.1,84.8,100,100,0,130,0
16,Excavator,187,691.3,189.86,4.38,8.46,52.99,2.58,16.23,1429.8,78.7,100,90,0,115,0
16,Excavator,188,1027.9,184.49,6.81,7.54,56.0,2.94,18.45,1416.3,72.4,20,90,0,115,0
16,Excavator,189,1183.0,182.6,7.34,7.62,56.9,3.5,19.45,1404.5,70.5,20,90,0,115,1
16,Excavator,190,653.0,202.71,5.01,7.78,50.86,2.76,15.86,1462.7,74.9,100,100,0,130,0
16,Excavator,191,994.2,189.76,7.85,7.63,54.01,3.03,18.02,1422.8,74.7,20,90,0,115,1
16,Excavator,192,1134.0,195.34,7.77,7.79,57.79,3.01,16.84,1403.8,73.0,20,90,0,115,1
16,Excavator,193,805.0,187.98,5.49,7.89,50.09,2.12,17.75,1420.5,76.4,20,100,0,115,0
16,Excavator,194,942.9,190.71,6.89,7.79,55.01,2.67,17.07,1407.1,63.8,20,90,0,115,0
16,Excavator,195,655.0,198.38,6.15,7.7,50.37,2.41,16.58,1442.0,79.3,100,100,0,115,0
16,Excavator,196,803.7,188.1,6.09,7.5,53.45,2.9,15.75,1394.2,75.3,100,90,0,115,0
16,Excavator,197,1050.8,180.36,5.63,7.46,52.89,3.72,18.65,1404.3,64.2,20,90,1,115,0
16,Excavator,198,1574.5,169.55,11.19,7.1,65.4,4.28,19.73,1356.6,46.7,20,80,1,100,1
16,Excavator,199,1588.3,165.98,10.03,7.47,64.2,4.04,19.52,1390.5,52.1,20,80,1,100,1
16,Excavator,200,1579.6,159.9,10.8,6.93,63.83,4.69,19.1,1389.4,46.9,3,80,1,100,1
16,Excavator,201,1028.2,172.26,8.48,7.56,58.69,3.44,17.69,1380.5,60.4,20,80,1,115,1
16,Excavator,202,687.5,189.46,4.27,7.74,53.38,2.66,17.02,1404.2,85.3,100,90,0,130,0
16,Excavator,203,937.4,190.73,5.82,8.09,52.3,2.93,16.4,1420.0,76.6,100,90,0,115,0
16,Excavator,204,854.5,190.68,6.66,7.66,56.75,3.02,18.03,1422.3,80.3,20,90,0,115,0
16,Excavator,205,629.5,188.97,5.7,7.87,50.69,2.06,17.92,1402.6,86.8,100,100,0,115,0
16,Excavator,206,716.1,193.62,5.14,7.91,52.52,2.39,16.4,1418.5,79.4,100,100,0,115,0
16,Excavator,207,1090.1,182.55,8.17,7.36,54.41,3.7,17.96,1415.9,65.4,20,90,1,115,1
16,Excavator,208,977.2,186.69,7.57,7.35,58.0,2.98,15.61,1420.2,71.4,20,90,0,115,0
16,Excavator,209,815.5,192.96,5.99,7.98,52.63,2.02,16.77,1414.1,74.9,100,90,0,130,0
16,Excavator,210,1381.9,176.23,9.57,7.62,60.07,4.3,18.29,1387.7,60.9,20,80,1,100,1
16,Excavator,211,1009.8,189.67,7.7,7.25,54.12,3.03,17.86,1374.3,67.4,20,90,0,115,0
16,Excavator,212,1539.0,171.32,10.17,7.21,61.71,4.38,19.82,1376.7,52.7,3,80,1,100,1
16,Excavator,213,895.6,182.78,6.3,7.84,52.2,2.99,17.57,1421.6,72.0,20,90,0,115,0
16,Excavator,214,1218.1,186.49,8.01,7.37,56.13,3.48,19.18,1403.0,61.6,20,90,1,115,0
16,Excavator,215,842.9,183.41,7.46,7.64,51.18,3.26,17.3,1427.1,72.0,20,90,0,115,0
16,Excavator,216,1182.9,179.81,6.86,7.82,56.98,3.41,16.99,1433.0,63.5,20,90,1,115,1
16,Excavator,217,816.4,197.16,5.73,8.39,53.13,2.83,18.51,1415.4,74.2,20,90,0,115,0
16,Excavator,218,830.1,192.22,5.96,8.24,57.59,3.42,15.83,1389.6,78.2,100,90,0,130,0
16,Excavator,219,1327.4,174.55,8.34,7.6,56.08,3.12,17.31,1394.2,62.6,20,90,1,115,0
16,Excavator,220,950.2,186.32,7.09,8.02,53.97,3.13,17.41,1429.7,71.5,20,90,0,115,0
16,Excavator,221,853.5,189.37,7.2,7.89,55.91,3.02,16.12,1434.2,75.0,100,90,0,115,0
16,Excavator,222,1698.0,168.61,10.23,6.89,60.51,4.55,18.9,1361.9,48.2,20,80,1,100,1
16,Excavator,223,716.9,187.08,6.5,7.92,53.32,3.35,15.52,1405.7,75.9,20,90,0,130,0
16,Excavator,224,1305.0,167.79,8.94,6.86,61.78,4.02,18.15,1391.2,56.0,20,90,1,115,1
16,Excavator,225,1291.8,173.19,9.01,7.21,59.57,3.28,16.73,1415.4,60.3,20,90,1,115,1
16,Excavator,226,961.2,179.44,8.53,7.87,56.39,3.33,18.27,1395.4,70.7,20,90,1,115,0
16,Excavator,227,1194.9,188.68,7.18,7.56,55.72,3.17,17.8,1419.0,74.8,20,90,0,115,0
16,Excavator,228,784.0,182.99,7.0,7.52,56.01,3.21,16.05,1375.6,77.7,20,90,0,115,1
16,Excavator,229,1512.9,173.18,9.03,7.07,62.89,4.22,17.42,1391.5,58.9,3,80,1,115,1
16,Excavator,230,945.0,189.49,6.38,7.27,55.86,3.1,17.04,1392.9,70.6,20,90,0,115,0
16,Excavator,231,916.4,190.72,5.31,7.87,55.0,2.7,16.86,1412.8,75.2,20,90,0,115,0
16,Excavator,232,1061.3,188.46,8.48,7.47,55.15,3.36,18.48,1386.0,69.3,20,90,0,115,0
16,Excavator,233,1750.3,164.01,10.91,6.97,65.32,4.56,17.94,1384.9,50.5,3,80,1,100,1
16,Excavator,234,1633.9,170.8,10.27,7.23,63.77,3.85,20.12,1395.7,54.8,20,80,1,100,1
16,Excavator,235,1817.6,164.48,12.15,6.93,65.09,4.54,19.53,1378.0,40.7,3,73,1,90,1
16,Excavator,236,1477.3,175.89,8.67,6.88,59.57,4.18,18.27,1409.9,56.2,20,80,1,100,0
16,Excavator,237,1496.6,171.2,10.77,6.74,66.1,4.08,17.96,1388.3,53.9,3,80,1,100,1
16,Excavator,238,1285.2,172.8,8.68,7.4,57.34,3.22,17.9,1403.8,60.3,20,90,1,115,1
16,Excavator,239,1798.7,163.64,10.83,7.06,64.85,4.97,18.64,1367.6,41.3,3,80,1,100,1
16,Excavator,240,1333.1,180.53,6.39,7.25,55.44,3.19,18.18,1409.0,61.7,20,90,0,115,0
16,Excavator,241,1150.8,180.26,6.71,7.37,59.03,3.3,19.0,1398.4,64.9,20,90,0,115,1
16,Excavator,242,1500.9,169.87,10.66,7.29,59.52,4.25,20.89,1388.6,59.0,20,80,1,115,1
16,Excavator,243,1392.6,173.15,10.79,7.25,61.0,3.75,18.78,1408.1,60.7,20,90,1,100,1
16,Excavator,244,883.3,182.96,5.71,7.71,54.34,3.09,17.54,1440.9,70.9,20,90,0,115,0
16,Excavator,245,1216.1,180.7,6.0,7.7,61.08,3.51,17.98,1403.6,63.5,20,90,0,115,0
16,Excavator,246,1123.4,187.18,8.47,7.34,59.52,2.89,19.4,1416.1,67.3,20,90,0,115,1
16,Excavator,247,1786.8,169.95,10.31,7.48,63.94,4.97,19.43,1372.2,48.7,20,80,1,100,1
16,Excavator,248,1213.8,178.97,7.92,7.31,57.31,3.44,17.41,1390.8,60.4,20,90,1,115,1
16,Excavator,249,1769.8,161.11,9.86,7.44,64.74,4.82,19.49,1342.4,46.3,3,80,2,100,1
17,Telehandler,0,0.0,206.75,2.01,7.85,45.2,0.88,13.72,1458.4,99.7,100,100,0,130,0
17,Telehandler,1,6.8,208.08,4.04,7.99,48.52,0.95,16.69,1443.2,100.0,100,100,0,130,0
17,Telehandler,2,7.4,214.9,3.44,8.43,51.09,1.74,15.6,1472.8,99.5,100,100,0,130,0
17,Telehandler,3,22.9,211.98,1.57,8.8,46.0,1.71,16.0,1438.9,92.5,100,100,0,130,0
17,Telehandler,4,21.6,209.53,2.65,8.53,47.48,1.57,14.4,1447.9,95.2,100,100,0,130,0
17,Telehandler,5,21.5,210.74,4.45,8.43,49.74,1.13,15.59,1459.4,97.8,100,100,0,130,0
17,Telehandler,6,25.2,213.92,3.24,8.58,46.42,0.89,14.87,1487.5,95.4,100,100,0,130,0
17,Telehandler,7,30.3,205.76,2.1,8.45,44.31,0.75,13.3,1435.0,99.8,100,100,0,130,0
17,Telehandler,8,38.7,208.28,2.64,9.06,45.55,1.33,13.9,1441.4,100.0,100,100,0,130,0
17,Telehandler,9,59.3,211.68,3.26,8.28,46.24,0.82,15.52,1449.3,98.3,100,100,0,130,0
17,Telehandler,10,77.5,212.16,3.76,8.88,43.93,1.09,17.39,1445.2,99.3,100,100,0,130,0
17,Telehandler,11,69.8,213.09,3.34,8.19,46.53,1.53,16.15,1456.6,96.5,100,100,0,130,0
17,Telehandler,12,68.8,210.96,4.64,8.3,43.69,1.15,15.97,1447.6,94.0,100,100,0,130,0
17,Telehandler,13,68.2,206.14,3.54,8.14,42.24,1.31,16.7,1465.9,97.4,100,100,0,130,0
17,Telehandler,14,100.0,194.72,1.69,8.65,46.57,1.29,14.71,1441.5,93.1,100,100,0,130,0
17,Telehandler,15,108.7,209.99,3.77,8.8,45.79,1.49,15.79,1459.8,96.2,100,100,0,130,0
17,Telehandler,16,71.4,203.95,3.37,8.35,50.24,1.42,14.15,1445.0,94.2,100,100,0,130,0
17,Telehandler,17,132.0,210.41,3.07,8.57,45.62,1.2,15.28,1454.3,94.5,100,100,0,130,0
17,Telehandler,18,89.6,217.56,3.32,8.54,46.02,0.78,14.32,1453.4,100.0,100,100,0,130,0
17,Telehandler,19,133.0,202.88,3.5,8.54,46.32,2.09,16.31,1442.7,94.2,100,100,0,130,0
17,Telehandler,20,156.7,213.52,3.21,8.85,41.86,1.02,12.99,1438.6,100.0,100,100,0,130,0
17,Telehandler,21,136.9,211.37,3.13,8.05,46.7,1.17,14.34,1457.8,95.8,100,100,0,130,0
17,Telehandler,22,83.8,211.56,2.72,8.15,46.3,1.63,16.58,1432.8,95.5,100,100,0,130,0
17,Telehandler,23,136.4,210.53,4.22,8.27,45.16,1.3,16.17,1456.6,98.5,100,100,0,130,0
17,Telehandler,24,86.3,200.82,3.44,8.3,45.9,1.63,15.3,1456.1,93.5,100,100,0,130,0
17,Telehandler,25,173.6,209.19,3.71,8.49,48.27,1.36,15.74,1479.7,98.0,100,100,0,130,0
17,Telehandler,26,114.6,207.9,3.08,8.39,46.25,1.51,15.64,1457.8,97.0,100,100,0,130,0
17,Telehandler,27,174.9,211.72,4.46,8.32,49.52,1.62,17.72,1416.4,95.1,100,100,0,130,0
17,Telehandler,28,211.4,211.83,3.7,8.37,47.21,1.42,15.58,1430.8,93.0,100,100,0,130,0
17,Telehandler,29,113.2,204.43,3.52,8.41,49.53,1.25,15.92,1442.6,96.5,100,100,0,130,0
17,Telehandler,30,148.9,200.18,4.58,8.16,50.04,1.32,14.84,1438.7,100.0,100,100,0,130,0
17,Telehandler,31,193.3,199.73,3.58,7.7,45.76,0.93,15.59,1447.7,87.6,100,100,0,130,0
17,Telehandler,32,163.1,210.95,4.13,8.03,50.05,1.84,14.2,1422.4,90.8,100,100,0,130,0
17,Telehandler,33,127.8,205.75,2.89,8.66,50.23,1.36,15.75,1415.5,90.8,100,100,0,130,0
17,Telehandler,34,106.9,202.18,3.04,7.62,48.94,1.07,15.79,1430.9,94.2,100,100,0,130,0
17,Telehandler,35,176.2,202.85,4.13,8.74,46.19,1.62,15.59,1477.6,95.2,100,100,0,130,0
17,Telehandler,36,224.9,210.1,3.3,8.26,40.79,1.34,16.46,1463.2,97.0,100,100,0,130,0
17,Telehandler,37,217.2,206.87,3.88,8.59,52.36,1.9,16.86,1434.3,99.8,100,100,0,130,0
17,Telehandler,38,143.7,212.91,3.75,8.03,44.35,0.93,16.95,1445.3,93.2,100,100,0,130,0
17,Telehandler,39,204.9,206.05,3.77,7.59,51.45,1.45,14.35,1427.9,95.8,100,100,0,130,0
17,Telehandler,40,193.9,212.74,2.57,8.24,43.12,1.02,15.87,1462.7,100.0,100,100,0,130,0
17,Telehandler,41,179.2,205.8,3.5,8.29,45.12,1.82,16.12,1426.4,94.0,100,100,0,130,0
17,Telehandler,42,279.1,207.09,4.0,8.37,48.69,1.81,16.69,1433.0,94.0,100,100,0,130,0
17,Telehandler,43,195.6,214.78,3.34,7.96,46.76,1.94,15.16,1433.4,95.1,100,100,0,130,0
17,Telehandler,44,250.8,208.07,4.52,8.38,52.7,2.23,15.79,1436.0,94.6,100,100,0,130,0
17,Telehandler,45,342.7,210.94,4.7,8.24,47.54,2.02,15.08,1442.1,95.7,100,100,0,130,0
17,Telehandler,46,262.0,209.24,4.74,8.18,49.01,1.59,16.78,1443.5,92.4,100,100,0,130,0
17,Telehandler,47,286.0,196.72,4.91,8.26,49.86,1.39,15.9,1452.7,93.3,100,100,0,130,0
17,Telehandler,48,161.6,206.88,2.46,8.49,44.11,1.45,16.81,1433.5,99.7,100,100,0,130,0
17,Telehandler,49,190.6,210.69,3.1,8.53,48.16,2.12,14.25,1406.9,96.5,100,100,0,130,0
17,Telehandler,50,175.2,206.93,4.29,8.45,46.68,1.84,15.51,1447.6,95.6,100,100,0,130,0
17,Telehandler,51,348.0,205.57,4.47,8.34,50.17,1.46,15.65,1465.9,96.0,100,100,0,130,0
17,Telehandler,52,373.3,199.77,5.2,8.82,48.44,1.73,14.13,1422.4,85.9,100,100,0,130,0
17,Telehandler,53,208.4,210.35,4.1,7.7,51.19,2.23,16.39,1448.7,91.8,100,100,0,130,0
17,Telehandler,54,221.2,210.55,3.92,7.88,49.03,1.37,16.82,1433.0,88.4,100,100,0,130,0
17,Telehandler,55,253.9,203.79,4.36,8.61,45.75,1.77,14.92,1428.4,86.7,100,100,0,130,0
17,Telehandler,56,333.5,206.55,2.53,7.93,43.48,1.28,15.41,1432.5,98.8,100,100,0,130,0
17,Telehandler,57,348.2,211.58,3.63,8.61,51.09,1.41,14.68,1450.4,90.3,100,100,0,130,0
17,Telehandler,58,373.2,207.45,5.89,8.33,48.66,1.92,17.12,1458.3,95.4,100,100,0,130,0
17,Telehandler,59,444.0,195.65,4.24,7.81,49.1,2.05,14.2,1454.3,90.9,100,100,0,130,0
17,Telehandler,60,268.5,209.32,3.75,8.64,47.88,1.4,13.46,1456.0,95.0,100,100,0,130,0
17,Telehandler,61,383.9,201.9,4.72,8.48,50.09,2.31,16.91,1435.2,84.4,100,100,0,130,0
17,Telehandler,62,359.5,204.4,5.46,8.26,48.84,1.99,16.26,1429.0,93.8,100,100,0,130,0
17,Telehandler,63,285.3,200.87,3.19,8.24,45.04,1.94,16.31,1453.8,95.3,100,100,0,130,0
17,Telehandler,64,482.4,196.13,5.48,8.5,52.19,2.14,16.44,1452.6,86.6,100,100,0,130,0
17,Telehandler,65,226.0,194.08,3.47,7.83,47.78,2.0,16.46,1436.5,99.2,100,100,0,130,0
17,Telehandler,66,433.0,195.05,4.73,8.26,52.5,1.91,16.4,1423.1,83.9,100,100,0,130,0
17,Telehandler,67,444.8,195.91,2.89,7.82,47.44,1.81,15.38,1445.2,90.3,100,100,0,130,0
17,Telehandler,68,515.2,199.59,5.95,8.36,49.39,1.8,17.9,1420.6,89.6,100,100,0,130,0
17,Telehandler,69,385.9,206.61,4.61,8.25,45.18,1.77,16.04,1444.1,97.8,100,100,0,130,0
17,Telehandler,70,322.6,197.12,3.51,8.18,51.61,2.24,15.57,1406.1,86.6,100,100,0,130,0
17,Telehandler,71,506.8,204.71,3.96,8.6,50.15,1.7,16.06,1447.7,89.4,100,100,0,130,0
17,Telehandler,72,493.5,209.91,4.0,7.73,44.46,1.89,14.83,1438.2,91.0,100,100,0,130,0
17,Telehandler,73,401.6,205.49,4.51,8.49,47.52,1.54,17.11,1442.0,94.1,100,100,0,130,0
17,Telehandler,74,506.1,200.79,5.04,8.05,51.58,2.52,15.27,1438.6,84.3,100,100,0,130,0
17,Telehandler,75,325.5,197.42,3.49,8.29,51.46,2.22,15.75,1431.9,89.7,100,100,0,130,0
17,Telehandler,76,452.0,200.15,4.9,8.36,47.45,1.74,16.58,1446.7,87.3,100,100,0,130,0
17,Telehandler,77,564.1,194.15,5.92,8.36,52.84,2.24,14.29,1450.6,84.8,100,100,0,130,0
17,Telehandler,78,358.0,196.06,4.85,8.41,50.32,2.82,15.52,1448.9,90.9,100,100,0,130,0
17,Telehandler,79,428.0,196.84,3.1,7.93,48.44,1.96,15.97,1447.5,88.5,100,100,0,130,0
17,Telehandler,80,620.4,199.01,4.09,8.3,52.07,2.06,15.45,1480.5,88.2,100,100,0,130,0
17,Telehandler,81,566.3,199.71,4.78,8.35,50.81,2.17,15.74,1457.1,89.0,100,100,0,130,0
17,Telehandler,82,609.7,200.57,4.83,8.31,48.66,2.25,16.65,1425.2,90.7,100,100,0,130,0
17,Telehandler,83,408.9,197.29,5.59,8.38,51.53,2.31,17.1,1438.8,88.8,100,100,0,130,0
17,Telehandler,84,670.5,196.53,5.51,8.03,54.54,2.8,16.81,1402.0,85.1,100,100,0,130,0
